6.5674e+11,3.5015e+12,2.8572e+07,1.9787e+09,1.4665e+09,1.6622e+09,2.63e+09,4.4011e+10,3.8882e+10,1.4706e+10,2.053e+09,4.9759e+10,5.691e-10,1.1431e-08,1.7062e-09,1.5861e-10,1.2798e-08,3.9352e-09
6.585e+11,3.4697e+12,2.7354e+07,1.617e+09,1.2727e+09,1.5483e+09,2.6632e+09,4.4998e+10,3.7645e+10,1.4539e+10,2.0144e+09,4.5034e+10,5.6475e-10,1.1283e-08,1.6992e-09,1.6057e-10,1.2958e-08,3.8322e-09
6.5894e+11,3.4518e+12,2.7256e+07,1.4572e+09,1.1706e+09,1.4722e+09,2.679e+09,4.5735e+10,3.6814e+10,1.4445e+10,1.995e+09,4.2877e+10,5.618e-10,1.1204e-08,1.6909e-09,1.6273e-10,1.3133e-08,3.7151e-09
6.5956e+11,3.4341e+12,2.6901e+07,1.2955e+09,1.0696e+09,1.3987e+09,2.6985e+09,4.6534e+10,3.595e+10,1.4352e+10,1.9761e+09,4.0592e+10,5.5884e-10,1.1125e-08,1.681e-09,1.6516e-10,1.333e-08,3.5798e-09
6.6129e+11,3.4256e+12,2.4807e+07,1.1975e+09,1.0262e+09,1.3796e+09,2.7367e+09,4.7412e+10,3.5256e+10,1.4306e+10,1.9699e+09,3.8437e+10,5.5717e-10,1.1079e-08,1.664e-09,1.685e-10,1.3603e-08,3.374e-09
6.6313e+11,3.4165e+12,2.257e+07,1.0926e+09,9.7972e+08,1.3591e+09,2.7775e+09,4.835e+10,3.4515e+10,1.4257e+10,1.9631e+09,3.6134e+10,5.5538e-10,1.1029e-08,1.6457e-09,1.7207e-10,1.3894e-08,3.154e-09
6.6597e+11,3.4092e+12,2.146e+07,1.0058e+09,9.3096e+08,1.3621e+09,2.8347e+09,4.9207e+10,3.3763e+10,1.4229e+10,1.9599e+09,3.3595e+10,5.5285e-10,1.0955e-08,1.6114e-09,1.7182e-10,1.3873e-08,2.8216e-09
6.6965e+11,3.4033e+12,2.1255e+07,9.3271e+08,8.7977e+08,1.3841e+09,2.906e+09,5.0007e+10,3.2995e+10,1.422e+10,1.9595e+09,3.0835e+10,5.497e-10,1.086e-08,1.5637e-09,1.6846e-10,1.3597e-08,2.3941e-09
6.7353e+11,3.3971e+12,2.1039e+07,8.5541e+08,8.2566e+08,1.4075e+09,2.9813e+09,5.0853e+10,3.2183e+10,1.421e+10,1.9591e+09,2.7918e+10,5.4637e-10,1.0759e-08,1.5132e-09,1.649e-10,1.3305e-08,1.9421e-09
6.7924e+11,3.4002e+12,1.8746e+07,8.2557e+08,8.0758e+08,1.4743e+09,3.0826e+09,5.1326e+10,3.1614e+10,1.4265e+10,1.9661e+09,2.5719e+10,5.4125e-10,1.0609e-08,1.4484e-09,1.5887e-10,1.2812e-08,1.7032e-09
6.8538e+11,3.4044e+12,1.6152e+07,7.9878e+08,7.9204e+08,1.5482e+09,3.1912e+09,5.1787e+10,3.1042e+10,1.4328e+10,1.9742e+09,2.3484e+10,5.3571e-10,1.0447e-08,1.3792e-09,1.5232e-10,1.2277e-08,1.4731e-09
6.9192e+11,3.4092e+12,1.3406e+07,7.7389e+08,7.8036e+08,1.6317e+09,3.3088e+09,5.2234e+10,3.0469e+10,1.44e+10,1.9839e+09,2.1275e+10,5.2967e-10,1.0273e-08,1.3068e-09,1.4506e-10,1.1684e-08,1.2495e-09
6.9923e+11,3.4163e+12,1.0419e+07,7.6245e+08,7.8921e+08,1.7457e+09,3.4489e+09,5.2538e+10,2.9991e+10,1.4496e+10,1.9994e+09,1.9575e+10,5.2226e-10,1.007e-08,1.2316e-09,1.3571e-10,1.0921e-08,1.0968e-09
7.0688e+11,3.4237e+12,7.2988e+06,7.505e+08,7.9845e+08,1.8647e+09,3.5953e+09,5.2855e+10,2.9491e+10,1.4596e+10,2.0157e+09,1.7799e+10,5.1451e-10,9.8579e-09,1.1531e-09,1.2594e-10,1.0124e-08,9.3734e-10
7.1494e+11,3.4285e+12,4.6239e+06,7.4443e+08,8.0568e+08,1.9933e+09,3.7495e+09,5.3098e+10,2.8942e+10,1.469e+10,2.0332e+09,1.6192e+10,5.0708e-10,9.6556e-09,1.0815e-09,1.17e-10,9.3952e-09,8.1048e-10
7.2351e+11,3.4286e+12,2.8213e+06,7.4899e+08,8.0911e+08,2.1347e+09,3.9125e+09,5.3202e+10,2.8322e+10,1.4769e+10,2.0525e+09,1.4935e+10,5.0043e-10,9.4774e-09,1.0242e-09,1.0981e-10,8.8114e-09,7.454e-10
7.3241e+11,3.4287e+12,9.4797e+05,7.5372e+08,8.1267e+08,2.2817e+09,4.0819e+09,5.3311e+10,2.7677e+10,1.4852e+10,2.0726e+09,1.3629e+10,4.9352e-10,9.2922e-09,9.6462e-10,1.0234e-10,8.2046e-09,6.7775e-10
7.4182e+11,3.424e+12,8.4063e+05,7.5956e+08,8.1385e+08,2.428e+09,4.3006e+09,5.359e+10,2.6936e+10,1.4901e+10,2.0909e+09,1.2459e+10,4.8747e-10,9.1401e-09,9.2122e-10,9.6791e-11,7.7552e-09,6.3085e-10
7.5174e+11,3.4146e+12,2.541e+06,7.6653e+08,8.1259e+08,2.5736e+09,4.5698e+09,5.4043e+10,2.6096e+10,1.4918e+10,2.1076e+09,1.1429e+10,4.823e-10,9.0221e-09,8.944e-10,9.3223e-11,7.4672e-09,6.052e-10
7.6201e+11,3.4048e+12,4.301e+06,7.7375e+08,8.1129e+08,2.7243e+09,4.8483e+09,5.4512e+10,2.5227e+10,1.4935e+10,2.1248e+09,1.0363e+10,4.7695e-10,8.8999e-09,8.6664e-10,8.953e-11,7.1692e-09,5.7865e-10
7.6927e+11,3.3794e+12,5.5093e+06,7.8028e+08,8.0134e+08,2.8472e+09,5.103e+09,5.4662e+10,2.4243e+10,1.4857e+10,2.1233e+09,9.4412e+09,4.707e-10,8.755e-09,8.4182e-10,8.6623e-11,6.9353e-09,5.5436e-10
7.7438e+11,3.3425e+12,6.3262e+06,7.8637e+08,7.85e+08,2.951e+09,5.3425e+09,5.4582e+10,2.3168e+10,1.4707e+10,2.108e+09,8.6161e+09,4.6374e-10,8.5921e-09,8.1893e-10,8.4262e-11,6.746e-09,5.315e-10
7.7966e+11,3.3043e+12,7.169e+06,7.9266e+08,7.6814e+08,3.0581e+09,5.5896e+09,5.4498e+10,2.2058e+10,1.4554e+10,2.0922e+09,7.7648e+09,4.5656e-10,8.4241e-09,7.9532e-10,8.1826e-11,6.5507e-09,5.0792e-10
7.8099e+11,3.2486e+12,7.8244e+06,7.9363e+08,7.3953e+08,3.1228e+09,5.7215e+09,5.4063e+10,2.0931e+10,1.4308e+10,2.0534e+09,7.0833e+09,4.475e-10,8.2216e-09,7.7194e-10,7.9244e-11,6.3425e-09,4.8468e-10
7.7992e+11,3.1815e+12,8.3726e+06,7.9136e+08,7.0339e+08,3.1624e+09,5.7844e+09,5.3406e+10,1.978e+10,1.4003e+10,2e+09,6.4977e+09,4.3717e-10,7.9955e-09,7.4843e-10,7.6541e-11,6.1239e-09,4.6138e-10
7.7882e+11,3.1124e+12,8.9368e+06,7.8902e+08,6.6621e+08,3.2031e+09,5.8491e+09,5.273e+10,1.8595e+10,1.3689e+10,1.945e+09,5.8953e+09,4.2655e-10,7.763e-09,7.2424e-10,7.376e-11,5.8989e-09,4.3741e-10
7.7663e+11,3.0366e+12,9.4635e+06,7.8471e+08,6.2992e+08,3.2264e+09,5.8622e+09,5.1824e+10,1.7499e+10,1.3356e+10,1.8798e+09,5.395e+09,4.1514e-10,7.533e-09,7.0225e-10,7.1189e-11,5.692e-09,4.1529e-10
7.7378e+11,2.9561e+12,9.9738e+06,7.7918e+08,5.9377e+08,3.2395e+09,5.8447e+09,5.077e+10,1.6443e+10,1.3008e+10,1.8079e+09,4.9502e+09,4.0315e-10,7.3022e-09,6.8132e-10,6.8715e-11,5.4935e-09,3.9403e-10
7.7084e+11,2.8734e+12,1.0498e+07,7.735e+08,5.5666e+08,3.253e+09,5.8267e+09,4.9687e+10,1.5359e+10,1.265e+10,1.734e+09,4.4936e+09,3.9083e-10,7.0651e-09,6.5984e-10,6.6176e-11,5.2897e-09,3.722e-10
7.672e+11,2.7961e+12,1.1117e+07,7.763e+08,5.2055e+08,3.2881e+09,5.7522e+09,4.8436e+10,1.4407e+10,1.2335e+10,1.6606e+09,4.1138e+09,3.7856e-10,6.8259e-09,6.3281e-10,6.3413e-11,5.0714e-09,3.5094e-10
