4.7629e+11,8.106e+12,0.0024268,4.879e+08,4.5993e+08,2.9031e+09,4.746e+09,1.0606e+11,1.41e+11,2.8575e+10,6.0143e+09,1.8503e+11,1.7907e-09,3.2069e-08,1.0157e-09,1.0754e-11,8.1653e-10,7.5034e-11
5.0105e+11,8.0468e+12,0.002411,4.847e+08,4.5691e+08,3.2133e+09,4.9347e+09,1.0937e+11,1.3295e+11,2.8511e+10,6.1653e+09,1.6418e+11,1.7828e-09,3.185e-08,9.7804e-10,1.0412e-11,7.8798e-10,7.4543e-11
5.2692e+11,7.985e+12,0.0023944,4.8137e+08,4.5377e+08,3.5373e+09,5.1317e+09,1.1283e+11,1.2454e+11,2.8443e+10,6.323e+09,1.4239e+11,1.7745e-09,3.1622e-08,9.3869e-10,1.0055e-11,7.5815e-10,7.403e-11
5.5959e+11,7.8956e+12,0.0023772,5.1684e+08,5.0557e+08,4.016e+09,5.4923e+09,1.1618e+11,1.1642e+11,2.829e+10,6.4344e+09,1.2204e+11,1.7618e-09,3.1283e-08,8.9252e-10,9.6055e-12,7.2459e-10,6.9007e-11
6.0328e+11,7.7598e+12,0.0023595,6.1989e+08,6.5302e+08,4.7537e+09,6.131e+09,1.1921e+11,1.0905e+11,2.799e+10,6.4602e+09,1.0484e+11,1.7415e-09,3.0756e-08,8.3575e-10,9.0078e-12,6.8546e-10,5.6157e-11
6.4868e+11,7.6188e+12,0.002341,7.2699e+08,8.0625e+08,5.5203e+09,6.7947e+09,1.2236e+11,1.0139e+11,2.7678e+10,6.487e+09,8.6977e+10,1.7205e-09,3.0209e-08,7.7675e-10,8.3865e-12,6.448e-10,4.2804e-11
6.9792e+11,7.4446e+12,0.0023221,8.542e+08,1.0958e+09,6.4442e+09,7.6734e+09,1.2385e+11,9.4444e+10,2.7223e+10,6.4036e+09,7.2329e+10,1.6864e-09,2.9389e-08,7.2714e-10,7.9138e-12,6.0561e-10,3.5898e-11
7.5105e+11,7.2367e+12,0.0023026,1.0019e+09,1.5247e+09,7.5281e+09,8.7714e+09,1.2364e+11,8.8232e+10,2.6622e+10,6.2075e+09,6.0988e+10,1.639e-09,2.8289e-08,6.8717e-10,7.5935e-12,5.6797e-10,3.5597e-11
8.0605e+11,7.0215e+12,0.0022825,1.1548e+09,1.9686e+09,8.6502e+09,9.908e+09,1.2342e+11,8.1801e+10,2.5999e+10,6.0045e+09,4.9249e+10,1.59e-09,2.7151e-08,6.458e-10,7.2619e-12,5.29e-10,3.5286e-11
8.5516e+11,6.8455e+12,0.0022619,1.2693e+09,2.2238e+09,9.846e+09,1.1088e+10,1.2255e+11,7.7051e+10,2.5458e+10,5.77e+09,4.143e+10,1.5221e-09,2.5712e-08,6.091e-10,6.9448e-12,5.0394e-10,3.4968e-11
9.0041e+11,6.6965e+12,0.0022409,1.3569e+09,2.3437e+09,1.1106e+10,1.2309e+10,1.2121e+11,7.3484e+10,2.4972e+10,5.5104e+09,3.6398e+10,1.4398e-09,2.4041e-08,5.7547e-10,6.6356e-12,4.888e-10,3.4642e-11
9.4711e+11,6.5428e+12,0.0022191,1.4472e+09,2.4674e+09,1.2407e+10,1.3569e+10,1.1983e+11,6.9803e+10,2.4471e+10,5.2426e+09,3.1206e+10,1.3549e-09,2.2318e-08,5.4077e-10,6.3164e-12,4.7317e-10,3.4306e-11
9.7562e+11,6.4118e+12,0.002197,1.472e+09,2.4982e+09,1.3395e+10,1.4444e+10,1.1698e+11,6.7e+10,2.4064e+10,4.9884e+09,2.8359e+10,1.288e-09,2.0931e-08,5.1889e-10,6.1572e-12,4.6434e-10,3.3964e-11
9.9334e+11,6.2932e+12,0.0021745,1.4569e+09,2.4726e+09,1.4203e+10,1.5092e+10,1.1319e+11,6.4701e+10,2.3711e+10,4.7395e+09,2.6915e+10,1.2316e-09,1.9735e-08,5.0462e-10,6.094e-12,4.5957e-10,3.3616e-11
1.0116e+12,6.1712e+12,0.0021513,1.4413e+09,2.4462e+09,1.5035e+10,1.576e+10,1.093e+11,6.2335e+10,2.3347e+10,4.4834e+09,2.5429e+10,1.1734e-09,1.8504e-08,4.8992e-10,6.0289e-12,4.5467e-10,3.3257e-11
1.0143e+12,6.0506e+12,0.0021278,1.3973e+09,2.2596e+09,1.568e+10,1.6364e+10,1.0442e+11,5.9986e+10,2.3004e+10,4.2995e+09,2.4289e+10,1.1624e-09,1.7864e-08,4.7317e-10,5.8241e-12,4.4376e-10,3.2894e-11
1.0079e+12,5.9295e+12,0.0021039,1.3359e+09,1.9756e+09,1.6221e+10,1.6936e+10,9.8905e+10,5.7622e+10,2.267e+10,4.1566e+09,2.3344e+10,1.1792e-09,1.7569e-08,4.5499e-10,5.5336e-12,4.2916e-10,3.2524e-11
1.0013e+12,5.8052e+12,0.0020793,1.2729e+09,1.6839e+09,1.6776e+10,1.7524e+10,9.3243e+10,5.5194e+10,2.2326e+10,4.0098e+09,2.2374e+10,1.1965e-09,1.7266e-08,4.3633e-10,5.2354e-12,4.1417e-10,3.2145e-11
9.8601e+11,5.625e+12,0.0020546,1.2129e+09,1.5575e+09,1.701e+10,1.7626e+10,8.8284e+10,5.2181e+10,2.1797e+10,3.8602e+09,2.0709e+10,1.2235e-09,1.7141e-08,4.1852e-10,5.0165e-12,3.9433e-10,3.7771e-11
