254	3.01000000000000e-20	0.00548300000000000	-4.23500000000000e-05	8.12000000000000e-08
255	3.15000000000000e-20	0.00538500000000000	-4.16400000000000e-05	7.98900000000000e-08
256	3.30000000000000e-20	0.00526100000000000	-4.07500000000000e-05	7.82500000000000e-08
257	3.44000000000000e-20	0.00510100000000000	-3.96100000000000e-05	7.62000000000000e-08
258	3.57000000000000e-20	0.00493200000000000	-3.84300000000000e-05	7.41000000000000e-08
259	3.69000000000000e-20	0.00480200000000000	-3.75600000000000e-05	7.26200000000000e-08
260	3.81000000000000e-20	0.00474600000000000	-3.72300000000000e-05	7.21500000000000e-08
261	3.94000000000000e-20	0.00474400000000000	-3.73000000000000e-05	7.23900000000000e-08
262	4.07000000000000e-20	0.00473400000000000	-3.72900000000000e-05	7.24600000000000e-08
263	4.20000000000000e-20	0.00465100000000000	-3.67400000000000e-05	7.15500000000000e-08
264	4.32000000000000e-20	0.00448200000000000	-3.55900000000000e-05	6.95600000000000e-08
265	4.41000000000000e-20	0.00427100000000000	-3.41600000000000e-05	6.71200000000000e-08
266	4.49000000000000e-20	0.00408700000000000	-3.29600000000000e-05	6.51300000000000e-08
267	4.56000000000000e-20	0.00398300000000000	-3.23400000000000e-05	6.42000000000000e-08
268	4.64000000000000e-20	0.00396900000000000	-3.23500000000000e-05	6.44000000000000e-08
269	4.72000000000000e-20	0.00400900000000000	-3.27300000000000e-05	6.52400000000000e-08
270	4.79000000000000e-20	0.00402500000000000	-3.29400000000000e-05	6.57700000000000e-08
271	4.87000000000000e-20	0.00393500000000000	-3.24000000000000e-05	6.49400000000000e-08
272	4.91000000000000e-20	0.00370400000000000	-3.08500000000000e-05	6.23100000000000e-08
273	4.94000000000000e-20	0.00337800000000000	-2.86100000000000e-05	5.84500000000000e-08
274	4.94000000000000e-20	0.00306100000000000	-2.64500000000000e-05	5.47300000000000e-08
275	4.94000000000000e-20	0.00285400000000000	-2.50800000000000e-05	5.24300000000000e-08
276	4.93000000000000e-20	0.00279000000000000	-2.47400000000000e-05	5.20100000000000e-08
277	4.92000000000000e-20	0.00281600000000000	-2.50500000000000e-05	5.27600000000000e-08
278	4.94000000000000e-20	0.00282000000000000	-2.51800000000000e-05	5.31600000000000e-08
279	4.92000000000000e-20	0.00269200000000000	-2.43300000000000e-05	5.17500000000000e-08
280	4.91000000000000e-20	0.00238900000000000	-2.22200000000000e-05	4.80300000000000e-08
281	4.86000000000000e-20	0.00196300000000000	-1.92200000000000e-05	4.27200000000000e-08
282	4.79000000000000e-20	0.00151700000000000	-1.61200000000000e-05	3.72600000000000e-08
283	4.71000000000000e-20	0.00113700000000000	-1.35000000000000e-05	3.27200000000000e-08
284	4.62000000000000e-20	0.000853000000000000	-1.15800000000000e-05	2.94300000000000e-08
285	4.54000000000000e-20	0.000651800000000000	-1.02300000000000e-05	2.71400000000000e-08
286	4.44000000000000e-20	0.000490700000000000	-9.15400000000000e-06	2.53100000000000e-08
287	4.36000000000000e-20	0.000319000000000000	-7.99200000000000e-06	2.33200000000000e-08
288	4.28000000000000e-20	0.000110900000000000	-6.58600000000000e-06	2.09200000000000e-08
289	4.15000000000000e-20	-0.000123000000000000	-5.03600000000000e-06	1.83300000000000e-08
290	4.06000000000000e-20	-0.000369800000000000	-3.42600000000000e-06	1.56800000000000e-08
291	3.95000000000000e-20	-0.000643000000000000	-1.61500000000000e-06	1.26500000000000e-08
292	3.82000000000000e-20	-0.000962500000000000	5.79600000000000e-07	8.84700000000000e-09
293	3.71000000000000e-20	-0.00131600000000000	3.06000000000000e-06	4.47200000000000e-09
294	3.57000000000000e-20	-0.00165000000000000	5.35000000000000e-06	4.77000000000000e-10
295	3.42000000000000e-20	-0.00190500000000000	6.99000000000000e-06	-2.16800000000000e-09
296	3.26000000000000e-20	-0.00208400000000000	7.96000000000000e-06	-3.43000000000000e-09
297	3.11000000000000e-20	-0.00223400000000000	8.67000000000000e-06	-4.08600000000000e-09
298	2.98000000000000e-20	-0.00239100000000000	9.42000000000000e-06	-4.82400000000000e-09
299	2.82000000000000e-20	-0.00259000000000000	1.05500000000000e-05	-6.38700000000000e-09
300	2.67000000000000e-20	-0.00291500000000000	1.27700000000000e-05	-1.02000000000000e-08
301	2.58000000000000e-20	-0.00342100000000000	1.64900000000000e-05	-1.70900000000000e-08
302	2.45000000000000e-20	-0.00400800000000000	2.09100000000000e-05	-2.54300000000000e-08
303	2.30000000000000e-20	-0.00450800000000000	2.46500000000000e-05	-3.24800000000000e-08
304	2.18000000000000e-20	-0.00485800000000000	2.71500000000000e-05	-3.69900000000000e-08
305	2.05000000000000e-20	-0.00512000000000000	2.88000000000000e-05	-3.95900000000000e-08
306	1.89000000000000e-20	-0.00543300000000000	3.06200000000000e-05	-4.21900000000000e-08
307	1.75000000000000e-20	-0.00601000000000000	3.42900000000000e-05	-4.80500000000000e-08
308	1.61000000000000e-20	-0.00698600000000000	4.09600000000000e-05	-5.95400000000000e-08
309	1.49000000000000e-20	-0.00813500000000000	4.89900000000000e-05	-7.37000000000000e-08
310	1.36000000000000e-20	-0.00889700000000000	5.41500000000000e-05	-8.25500000000000e-08
311	1.24000000000000e-20	-0.00892300000000000	5.37800000000000e-05	-8.09700000000000e-08
312	1.14000000000000e-20	-0.00849400000000000	5.00100000000000e-05	-7.30500000000000e-08
313	1.06000000000000e-20	-0.00822800000000000	4.75400000000000e-05	-6.77200000000000e-08
314	9.44000000000000e-21	-0.00844500000000000	4.88100000000000e-05	-6.95900000000000e-08
315	8.37000000000000e-21	-0.00896600000000000	5.24000000000000e-05	-7.59200000000000e-08
316	7.60000000000000e-21	-0.00940900000000000	5.52800000000000e-05	-8.07600000000000e-08
317	6.84000000000000e-21	-0.00958400000000000	5.58800000000000e-05	-8.08500000000000e-08
318	5.98000000000000e-21	-0.00973600000000000	5.59600000000000e-05	-7.94600000000000e-08
319	5.23000000000000e-21	-0.0103900000000000	5.95800000000000e-05	-8.43300000000000e-08
320	4.55000000000000e-21	-0.0118000000000000	6.86900000000000e-05	-9.93300000000000e-08
321	4.11000000000000e-21	-0.0134800000000000	7.96200000000000e-05	-1.17500000000000e-07
322	3.48000000000000e-21	-0.0145900000000000	8.60000000000000e-05	-1.26700000000000e-07
323	2.94000000000000e-21	-0.0149800000000000	8.67000000000000e-05	-1.24700000000000e-07
324	2.48000000000000e-21	-0.0153900000000000	8.74300000000000e-05	-1.22700000000000e-07
325	2.10000000000000e-21	-0.0162800000000000	9.18700000000000e-05	-1.27700000000000e-07
326	1.74000000000000e-21	-0.0170900000000000	9.58800000000000e-05	-1.32100000000000e-07
327	1.41000000000000e-21	-0.0172100000000000	9.47100000000000e-05	-1.26800000000000e-07
328	1.13000000000000e-21	-0.0169200000000000	9.04800000000000e-05	-1.15800000000000e-07
329	9.13000000000000e-22	-0.0166600000000000	8.67200000000000e-05	-1.06200000000000e-07
330	7.40000000000000e-22	-0.0159400000000000	7.97900000000000e-05	-9.09900000000000e-08
331	5.86000000000000e-22	-0.0139300000000000	6.34000000000000e-05	-5.82900000000000e-08
332	4.65000000000000e-22	-0.0109300000000000	3.96900000000000e-05	-1.21400000000000e-08
333	3.75000000000000e-22	-0.00818600000000000	1.84700000000000e-05	2.84000000000000e-08
334	3.11000000000000e-22	-0.00653000000000000	6.28900000000000e-06	5.06700000000000e-08
335	2.48000000000000e-22	-0.00569200000000000	1.02200000000000e-06	5.88000000000000e-08
336	1.99000000000000e-22	-0.00465600000000000	-5.38200000000000e-06	6.86000000000000e-08
337	1.62000000000000e-22	-0.00209000000000000	-2.35500000000000e-05	1.00900000000000e-07
338	1.35000000000000e-22	0.00311300000000000	-6.23700000000000e-05	1.73300000000000e-07
339	1.13000000000000e-22	0.0110100000000000	-0.000122600000000000	2.87700000000000e-07
340	9.12000000000000e-23	0.0200200000000000	-0.000192200000000000	4.21500000000000e-07
341	7.29000000000000e-23	0.0272000000000000	-0.000248300000000000	5.30300000000000e-07
342	5.83000000000000e-23	0.0296300000000000	-0.000268000000000000	5.69600000000000e-07
343	4.94000000000000e-23	0.0259700000000000	-0.000240400000000000	5.17800000000000e-07
344	3.65000000000000e-23	0.0163500000000000	-0.000166300000000000	3.75500000000000e-07
345	3.01000000000000e-23	0.00377400000000000	-6.85800000000000e-05	1.87200000000000e-07
346	2.35000000000000e-23	-0.00241400000000000	-1.98700000000000e-05	9.30400000000000e-08
347	1.58000000000000e-23	0.00788000000000000	-9.88800000000000e-05	2.45300000000000e-07
348	1.11000000000000e-23	0.0295200000000000	-0.000266100000000000	5.67800000000000e-07
349	1.07000000000000e-23	0.0410300000000000	-0.000355100000000000	7.39500000000000e-07
