321	1.60000000000000e-20	2.21870000000000e-23
322	7.21000000000000e-21	1.49000000000000e-25
323	3.27000000000000e-21	3.89000000000000e-25
324	8.61000000000000e-21	2.04560000000000e-23
325	1.54000000000000e-20	2.21300000000000e-24
326	6.87000000000000e-20	2.56400000000000e-23
327	4.37000000000000e-20	5.44000000000000e-24
328	1.22000000000000e-20	5.06700000000000e-24
329	3.12000000000000e-20	2.33470000000000e-23
330	3.86000000000000e-20	2.21730000000000e-23
331	1.41000000000000e-20	3.90700000000000e-24
332	3.46000000000000e-21	1.79200000000000e-24
333	2.14000000000000e-21	4.29000000000000e-25
334	1.59000000000000e-21	2.02280000000000e-23
335	9.66000000000000e-22	2.00050000000000e-23
336	1.26000000000000e-21	3.25000000000000e-25
337	3.83000000000000e-21	3.29000000000000e-25
338	1.92000000000000e-20	1.60000000000000e-24
339	5.50000000000000e-20	2.65870000000000e-23
340	3.15000000000000e-20	5.52000000000000e-24
341	9.78000000000000e-21	5.86300000000000e-24
342	5.04000000000000e-21	1.21600000000000e-24
343	1.92000000000000e-20	2.29870000000000e-23
344	1.27000000000000e-20	1.87000000000000e-25
345	4.36000000000000e-21	2.76500000000000e-24
346	1.19000000000000e-21	5.41000000000000e-25
347	4.41000000000000e-22	2.02810000000000e-23
348	7.57000000000000e-22	2.06640000000000e-23
349	3.78000000000000e-22	2.05600000000000e-23
350	3.60000000000000e-22	2.07280000000000e-23
351	8.94000000000000e-22	2.01210000000000e-23
352	7.31000000000000e-21	3.68000000000000e-25
353	2.28000000000000e-20	2.53200000000000e-23
354	1.65000000000000e-20	6.00000000000000e-25
355	6.96000000000000e-21	2.45600000000000e-24
356	1.48000000000000e-21	2.03880000000000e-23
357	3.44000000000000e-22	0
358	1.86000000000000e-22	0
359	1.11000000000000e-22	0
360	8.70000000000000e-23	0
361	1.00000000000000e-22	0
362	2.11000000000000e-22	0
363	1.41000000000000e-22	0
364	9.40000000000000e-23	0
365	8.80000000000000e-23	0
366	8.50000000000000e-23	0
367	9.10000000000000e-23	0
368	1.43000000000000e-22	0
369	2.97000000000000e-22	0
370	6.36000000000000e-22	0
371	5.72000000000000e-22	0
372	1.97000000000000e-22	0
373	1.13000000000000e-22	0
374	9.10000000000000e-23	0
375	8.70000000000000e-23	0
